Year,PM2.5,PM10,NO2,CO,SO2,O3,Benzene,Temp,AQI,Decision,,,
2017,117.72,181.59,31.51,0.37,19.95,43.85,3.9,14.86,253,Poor,,,
2017,203.18,301.71,79.8,0.41,23.73,59.85,6.52,14.69,309,Very Poor,,,
2017,259,368.35,61.55,0.52,23.76,56.1,5.63,13.4,398,Very Poor,,,
2017,224.42,326.11,46.41,0.42,22.1,38.93,5.37,12.82,372,Very Poor,,,
2017,224.27,317.87,58.71,0.37,23.17,58.98,5.95,13.87,379,Very Poor,,,
2017,249.17,362.39,80.57,0.39,25.51,66,6.36,14.63,398,Very Poor,,,
2017,227.28,347.63,70.6,0.32,25.54,61.36,5.35,14.42,399,Very Poor,,,
2017,273.56,401.15,69.31,0.3,21.01,61.73,6.96,12.4,421,Severe,,,
2017,306.17,445.58,83.77,0.35,17.97,76.45,7.01,11.95,451,Severe,,,
2018,303.41,415.09,62.76,0.48,18.58,68.75,5.72,10.8,462,Severe,,,
2018,277.48,422.59,31.26,0.27,12.43,68.68,3.98,9.93,439,Severe,,,
2018,217.01,336.87,37.98,0.29,10.28,54.94,3.09,10.2,405,Severe,,,
2018,248.54,377.61,35.56,0.33,14.42,66.31,3.79,10.87,394,Very Poor,,,
2018,240.42,360.99,38.73,0.64,13.2,48.57,3.63,11.41,398,Very Poor,,,
2018,252.57,378.9,65.27,1.06,18.15,39.65,5.69,11.37,403,Severe,,,
2018,191.66,292.74,26.49,1.1,16.27,57.39,3.19,11.28,384,Very Poor,,,
2018,152.98,259.13,37.51,1,17.15,54.55,3.36,11.23,314,Very Poor,,,
2018,233.1,355.21,62.59,1.12,21.82,66.79,5.31,11.54,373,Very Poor,,,
2018,186.26,294.24,34.44,0.75,18.98,58.51,3.26,12.3,366,Very Poor,,,
2018,154.64,243.95,30.06,0.4,17.4,56.22,3.27,13.25,318,Very Poor,,,
2018,168.87,281.06,40.02,0.67,24.03,62.37,4.23,14.48,306,Very Poor,,,
2018,230.5,355.43,68.69,0.9,24.28,75.14,7.62,13.56,370,Very Poor,,,
2018,191.47,308.74,36.32,0.54,22.47,64.8,4.3,13.33,365,Very Poor,,,
2018,177.71,309.85,32.47,0.9,19.12,59.73,3.26,13.04,352,Very Poor,,,
2018,133.56,231.04,31.78,0.54,19.06,54,3.09,13.38,278,Poor,,,
2018,235.06,353.55,44.3,1.09,14.48,64.1,4.22,13.71,350,Very Poor,,,
2018,276.25,428.08,48.32,0.63,21.02,72.89,5.19,15.69,411,Severe,,,
2018,253.7,398.16,41.26,0.63,22.27,73.6,5.47,15.04,451,Severe,,,
2018,152.33,252.92,21.5,0.72,14.45,43.18,2.37,13.72,351,Very Poor,,,
2018,153.61,274.5,33.93,0.86,16.91,41.49,2.74,13.03,310,Very Poor,,,
2018,202.11,352.68,54.86,1.1,21.64,68.33,4.09,13.67,362,Very Poor,,,
2018,160.79,248.48,25.98,0.71,14.25,48.67,2.68,12.18,343,Very Poor,,,
2018,130.16,192.19,25.05,1.05,11.9,42.04,2.26,12.08,286,Poor,,,
2018,111.75,167.31,24.28,1.41,6.84,43.99,2.22,12.27,267,Poor,,,
2018,128.45,207.66,28.91,1.06,7.99,44.09,2.46,12.4,263,Poor,,,
2018,155.2,271.1,34.29,0.83,7.94,56.12,2.29,11.9,284,Poor,,,
2018,150.96,248.26,41.85,0.99,10.26,54.01,2.07,12.9,334,Very Poor,,,
2018,162.48,272.45,45.81,1.5,12.61,60.56,2.18,14.16,332,Very Poor,,,
2018,126.84,212.59,23.71,2.08,14.47,56.85,1.84,17.1,300,Poor,,,
2018,123.48,205.56,22.07,1.34,11.35,53.7,1.72,17.24,271,Poor,,,
2018,157.33,298.58,38.37,0.64,18.67,60.7,2.08,18.55,293,Poor,,,
2018,140.35,282.16,34.69,0.6,12.25,52.12,1.72,18.06,318,Very Poor,,,
2018,115.05,239.61,27.97,0.85,14.2,52.29,1.35,17.06,277,Poor,,,
2018,133.8,252.13,22.5,0.89,13.2,52.23,1.44,14.68,284,Poor,,,
2018,163.6,308.37,42.64,1.17,14.77,43.11,2.04,15.84,313,Very Poor,,,
2018,143.29,274.72,28.45,0.89,14.94,41.11,1.74,16.72,324,Very Poor,,,
2018,131.49,246.92,26.04,0.7,14.58,49.34,1.64,14.69,287,Poor,,,
2018,186.19,338.61,66.23,0.57,13.8,45.91,3.21,14.92,334,Very Poor,,,
2018,203.33,348.94,56.38,0.4,14.35,49.11,3.32,14.82,375,Very Poor,,,
2018,209.7,373.06,71.59,0.41,13.77,53.31,6.94,15.71,378,Very Poor,,,
2018,148.13,300.96,57.19,0.71,14.45,43.54,3.53,18.57,350,Very Poor,,,
2018,72.36,153.11,16.51,0.9,8.58,37.47,0.8,17.84,218,Poor,,,
2018,103.93,170.12,37.45,0.88,10.25,38.83,1.73,17.23,189,Moderate,,,
2018,76.92,149.43,16.31,0.99,9.03,38.43,1.02,16.2,217,Poor,,,
2018,94.49,173.59,16.78,0.89,11.47,40.95,1.16,17.8,189,Moderate,,,
2018,123.19,219.11,24.78,0.47,12.49,38.4,1.52,18.76,248,Poor,,,
2018,127.8,244.27,24.55,0.56,15.01,44.13,1.73,19.75,277,Poor,,,
2018,127.27,234.67,35.15,0.65,12.17,45.75,2.15,19.03,284,Poor,,,
2018,172.55,315.75,68.88,0.53,15.25,49.74,3.07,19.34,321,Very Poor,,,
2018,167.16,317.53,56.44,0.49,14.53,51.27,3.34,20.98,335,Very Poor,,,
2018,172.99,346.46,72.82,0.54,13.97,57.47,5.24,22.7,347,Very Poor,,,
2018,159.67,313.47,59.65,0.5,15.89,47.69,4,23.19,333,Very Poor,,,
2018,163.75,333.99,59.63,0.83,16.26,48.62,3.89,24.54,331,Very Poor,,,
2018,164.2,349.29,47.09,1.08,15.09,55.26,2.85,24.06,347,Very Poor,,,
2018,106.26,222.46,25,1.08,14.34,43.87,2.05,23.64,317,Very Poor,,,
2018,67.27,156.72,14.44,1.1,9.64,43.19,1.09,20.85,170,Moderate,,,
2018,85.53,178.51,24.54,0.72,10.72,40.51,1.93,24.08,167,Moderate,,,
2018,143.25,279.26,42.48,0.56,14.52,46.16,2.47,23.54,274,Poor,,,
2018,120.71,256.86,45.93,0.56,14.9,40.69,2.3,24.21,293,Poor,,,
2018,139.18,253.32,46.05,0.29,11.52,45.55,3.01,25.07,300,Poor,,,
2018,98.25,205.92,26.84,1.18,12.93,38.38,1.85,25.58,244,Poor,,,
2018,79.83,182.26,25.27,0.99,12.95,34.95,1.63,24.56,205,Poor,,,
2018,76.96,164.74,24.87,0.99,12.7,40.45,1.39,22.37,180,Moderate,,,
2018,75.45,163.52,15.1,0.94,12.99,44.99,1.26,21.75,170,Moderate,,,
2018,87.62,178.53,25.71,1.11,13.23,45.24,1.7,22.25,192,Moderate,,,
2018,139.88,283.57,60.76,1.84,16.98,57.76,6.59,23.93,262,Poor,,,
2018,134.76,274.89,45.51,1.64,18.68,52.43,4.54,24.9,316,Very Poor,,,
2018,75.67,171.69,16.27,0.95,14.8,41.74,1.36,24.9,207,Poor,,,
2018,88.3,183.74,23.14,1.08,15.41,46.28,1.28,25.06,179,Moderate,,,
2018,105.29,223.67,28.38,1.18,17.48,44.49,1.29,25.87,236,Poor,,,
2018,109.22,245.66,41.54,1.54,17.22,43.79,1.87,26.59,241,Poor,,,
2018,116.62,328.98,60.02,1.63,17.39,48.03,2.85,26.45,287,Poor,,,
2018,108.98,314.72,36.34,1.23,16.08,37.77,3.53,26.15,314,Very Poor,,,
2018,111.67,256.67,27.56,1.09,16.61,43.04,4.14,25.87,269,Poor,,,
2018,81.57,170.16,21.81,1.09,13.63,37.89,1.73,23.71,218,Poor,,,
2018,82.15,173.07,18.88,1.2,17.22,45.83,0.93,24.73,177,Moderate,,,
2018,81.93,197.13,28.38,1.1,16.95,44.89,1.06,26.41,177,Moderate,,,
2018,109.99,249.2,44.27,1.42,20.52,51.95,3.19,28.92,224,Poor,,,
2018,133.53,280.94,30.35,1.36,24.36,52.82,4.03,28.59,302,Very Poor,,,
2018,83.4,176.02,13.53,1,17.14,45.99,1.92,26.52,226,Poor,,,
2018,64.2,151.45,14.86,0.89,12.75,46.6,1.57,25.12,171,Moderate,,,
2018,78.4,186.62,15.2,0.91,14.56,50.02,2.36,25.76,183,Moderate,,,
2018,85.34,190.95,11.77,0.96,15.57,54.47,1.74,26.57,202,Poor,,,
2018,85.9,198.67,19.04,1.06,16.28,52.72,2.64,26.52,203,Poor,,,
2018,111.26,256.4,42.38,1.52,18.5,49.55,4.42,27.85,246,Poor,,,
2018,117.78,280.25,55.87,1.74,16.27,57.85,6.14,29.08,293,Poor,,,
2018,95.98,217.49,17.1,1.01,16.53,57.43,2.72,28.58,238,Poor,,,
2018,96.45,241.13,21.45,1.11,15.95,58.75,3.12,28.08,234,Poor,,,
2018,101.59,292.49,25.6,1.17,16.59,67.56,2.96,28.05,269,Poor,,,
2018,75.14,199.8,15.98,1.01,14.13,68.76,2.97,28.28,217,Poor,,,
2018,96.38,241.96,26.07,1.22,16.54,64.33,3.33,30.26,217,Poor,,,
2018,101.18,252.21,27.42,1.28,17.36,67.6,3.22,31.83,239,Poor,,,
2018,111.82,262.69,32.79,1.44,16.58,65.46,2.64,33.34,244,Poor,,,
2018,152.56,337.64,43.18,1.76,19.67,64.73,4.62,33.02,329,Very Poor,,,
2018,100.5,231.2,25.66,1.42,19.96,54.04,2.64,32.93,271,Poor,,,
2018,48.46,132.97,18.92,1.12,10.48,54.42,1.43,30.89,170,Moderate,,,
2018,50.27,137.52,13.22,1.09,10.5,56.29,0.95,31.2,142,Moderate,,,
2018,49.56,123.41,24.07,1.35,10.77,42.76,2.34,30.14,133,Moderate,,,
2018,93.89,251.98,35.24,1.57,12.65,60.94,4.38,29.55,205,Poor,,,
2018,48.61,125.53,16.25,0.99,11.21,46.34,4.24,30.02,179,Moderate,,,
2018,46.21,109.03,20.89,1.3,10.07,48.2,4.98,29.46,135,Moderate,,,
2018,83.96,196.02,34.37,1.78,13.37,47.74,1.6,27.84,201,Poor,,,
2018,97.16,235.01,42.69,2.12,15.77,47.69,2.45,29.65,233,Poor,,,
2018,107.36,258.52,49,2.26,17.56,53.47,3.68,32.05,240,Poor,,,
2018,119.75,334.05,51.52,2.51,21.02,55.85,4.66,33.27,296,Poor,,,
2018,81.97,260.67,35.67,1.56,13.57,49.19,3.36,33.48,266,Poor,,,
2018,73.44,256.18,16.91,1.04,13.29,51.01,1.72,33.23,216,Poor,,,
2018,89.49,282.24,27.08,1.19,16.76,53.3,2.44,33.33,242,Poor,,,
2018,100.01,385.04,20.62,0.91,15.55,48.98,2.23,33.14,271,Poor,,,
2018,119.24,480.07,9.64,0.89,12.08,61.05,1.13,29.08,444,Severe,,,
2018,62.06,208.53,9.34,0.85,16.92,60.81,1.43,29.13,302,Very Poor,,,
2018,76.11,219.94,17.48,1.03,12.89,63.78,1.83,30.07,197,Moderate,,,
2018,108.64,274.05,27.8,1.28,17.01,59.45,3.36,31.99,242,Poor,,,
2018,117.56,313.41,46.07,2.02,15.1,48.81,6.04,33.59,287,Poor,,,
2018,142.82,397.1,44.46,2.09,17.89,65.07,5.52,34.48,329,Very Poor,,,
2018,107.47,336.49,22.69,1.41,12.96,69.49,2.86,34.92,351,Very Poor,,,
2018,84.13,316.52,11.33,1.14,12.38,75.5,1.7,36.44,288,Poor,,,
2018,89.1,259.12,13.32,1.26,16.1,69.07,1.87,36.83,259,Poor,,,
2018,79.3,214.51,21.81,1.12,11.9,60.39,1.71,36.94,221,Poor,,,
2018,54.88,165.91,11.11,0.81,8.8,65.54,1.18,36.4,173,Moderate,,,
2018,66.74,189.28,14.43,1.02,7.65,64.55,1.19,34.1,161,Moderate,,,
2018,47.25,153.75,15.63,1.23,9.52,50.16,0.94,33.87,167,Moderate,,,
2018,49.09,123.82,11.61,1.17,9.06,59.09,1.41,34,146,Moderate,,,
2018,74.82,196.76,23.26,1.74,11.85,59.48,2.46,35.35,174,Moderate,,,
2018,110.48,290.63,42.39,2.05,14.61,57.57,3.75,35.89,280,Poor,,,
2018,111.95,302.1,42.33,2.2,16.31,57.48,3.61,35.46,243,Poor,,,
2018,61,177.71,10.01,1.31,6.97,61.42,1.37,32.81,252,Poor,,,
2018,71.99,177.76,19.68,1.46,12.35,53.1,1.93,33.36,168,Moderate,,,
2018,93.45,215.34,28.94,2.41,12.02,57.78,2.3,34.37,218,Poor,,,
2018,132.39,315.8,35.51,2.73,16.58,65.24,4.4,36.22,292,Poor,,,
2018,144.33,353.5,45.32,3.2,17.75,67.9,4.15,38.69,330,Very Poor,,,
2018,80.64,236.35,17.22,2.1,11.48,67.88,1.31,38.57,285,Poor,,,
2018,49.22,137.39,13.4,2.05,11.3,56.2,1.07,36.19,174,Moderate,,,
2018,67.23,177.03,13.34,1.91,11.9,62.52,1.85,36.63,173,Moderate,,,
2018,78.74,221.21,16.47,1.11,9.25,54.41,2.59,35.42,194,Moderate,,,
2018,105.99,288.92,17.3,0.85,13.61,70.39,1.84,36.61,240,Poor,,,
2018,96.96,241.99,27.74,1.07,13.97,58.67,3.02,37.31,254,Poor,,,
2018,103.98,284.44,49.67,1.46,12.48,57.66,5.23,38.51,270,Poor,,,
2018,83.66,228.61,20.35,1.08,12.65,55.77,2.72,37.72,231,Poor,,,
2018,71.25,209.67,14.16,0.91,12.73,60.27,3.04,38.06,208,Poor,,,
2018,91.16,243.14,28.41,1.17,15.56,59.41,3.53,39.62,207,Poor,,,
2018,129.23,324,53.83,1.66,17.57,59.46,5.79,40.34,306,Very Poor,,,
2018,114.13,298.07,37.09,1.34,17.78,53.43,3.1,39.15,303,Very Poor,,,
2018,83.88,249.82,42.75,1.31,12.73,48.95,4.03,39.22,260,Poor,,,
2018,103.02,263.49,41.7,1.47,14.9,49.85,4.77,39.03,244,Poor,,,
2018,97.37,314.96,31.92,1.1,11.59,56.75,3.73,38.7,268,Poor,,,
2018,117.56,290.96,29.36,1.33,15.54,59.11,2.77,38.77,276,Poor,,,
2018,112.6,312.18,41.22,1.4,11.93,59.1,3.88,40.25,303,Very Poor,,,
2018,65.76,295.94,13.19,0.95,8.58,59.9,1.2,39.38,272,Poor,,,
2018,71.99,235.22,14.54,1,9.71,50.6,1.88,40.87,223,Poor,,,
2018,79.98,233.97,8.65,0.81,8.24,58.87,1.48,41.5,196,Moderate,,,
2018,52.6,154.66,12.65,0.98,9.08,60.12,1.51,37.29,183,Moderate,,,
2018,59.52,140.21,16.93,0.84,7.79,57.87,1.32,38.07,154,Moderate,,,
2018,64.42,179.31,14.32,0.81,8.14,57.03,2.13,39.27,170,Moderate,,,
2018,61.72,152.57,9.58,0.82,7.51,48.46,2.52,40.54,160,Moderate,,,
2018,57.68,159.45,8.99,0.88,9.34,48.47,2.71,37.76,146,Moderate,,,
2018,73.77,165.33,10.21,0.96,10.1,60.18,4.76,39.23,166,Moderate,,,
2018,76.78,196.34,9.8,0.95,7.75,54.22,2.56,40.26,180,Moderate,,,
2018,52.79,136.75,10.94,0.9,6.41,41.95,2.72,38.24,153,Moderate,,,
2018,67.02,141.09,16.94,0.93,7.35,45.16,2.67,36.16,153,Moderate,,,
2018,73.22,218.14,11.9,0.9,6.94,46.66,2.57,37.73,186,Moderate,,,
2018,141.28,497.9,11.06,0.87,8.73,37.85,2.26,38.8,285,Poor,,,
2018,261.77,743.98,11.58,0.77,6.91,27.45,2.33,38.69,453,Severe,,,
2018,225.49,761.91,11.75,0.72,7.22,43.38,2.25,38.58,522,Severe,,,
2018,153.28,613.34,12.05,0.7,7.31,40.15,2.98,38.75,593,Severe,,,
2018,127.32,516.85,10.15,0.68,7.29,45.76,3.36,38.75,531,Severe,,,
2018,84.47,289.18,8.45,0.68,6.18,44.56,2.78,38.07,384,Very Poor,,,
2018,61.06,166.71,11.44,0.77,7.71,46.41,2.82,37.76,179,Moderate,,,
2018,52.76,152.06,10.85,0.68,6.5,53.39,3.73,38.3,146,Moderate,,,
2018,67.55,201.22,13.82,0.77,10.05,60.2,4.51,40.14,175,Moderate,,,
2018,76.98,273.16,11.17,0.75,9.73,66.75,3.89,40.81,221,Poor,,,
2018,83.98,247.55,23.62,0.99,12.38,64.38,4.69,42.01,249,Poor,,,
2018,81.33,242.29,17.78,0.96,11.68,66.18,4.26,41.58,228,Poor,,,
2018,54.15,163.89,10.39,0.77,13.73,59.17,2.66,41,194,Moderate,,,
2018,46.9,155.61,10.81,0.74,12.17,39.06,1.93,41.4,168,Moderate,,,
2018,29.98,92.12,8.89,0.72,13.16,33.09,1.81,34.18,128,Moderate,,,
2018,52.48,111.4,9.03,0.84,10.43,44.04,2.24,35.15,126,Moderate,,,
2018,30.07,71.42,8.68,0.76,8.48,33.17,1.65,31.62,99,Good,,,
2018,37.11,84.12,10.99,0.87,9.36,31.43,2.22,34,90,Good,,,
2018,41.41,103.75,10.42,0.91,9.55,31.21,2.3,34.61,113,Moderate,,,
2018,34.18,97.81,10.82,0.78,8.53,28.09,1.56,35.73,102,Moderate,,,
2018,34.24,122.23,7.87,0.65,8.82,33.79,0.98,34.9,111,Moderate,,,
2018,44.55,109.65,11.74,0.86,10.11,39.78,1.82,35.05,122,Moderate,,,
2018,45.76,113.75,8.01,0.78,10.14,45.71,1.88,34.65,128,Moderate,,,
2018,50.41,133.6,13.52,0.95,11.14,41.14,2.57,34.9,130,Moderate,,,
2018,57.12,163.19,16.15,0.94,10.27,40.01,2.31,35.36,147,Moderate,,,
2018,61.93,158.13,8.99,0.9,10.4,53.82,2.06,36.07,155,Moderate,,,
2018,68.2,179.05,14.86,0.98,11.6,65.27,2.31,36.76,176,Moderate,,,
2018,70.48,169.96,9.06,0.93,11,54.8,1.66,38.33,168,Moderate,,,
2018,47.48,112.45,7.74,0.81,10.92,43.89,1.07,37.98,140,Moderate,,,
2018,39.78,102.39,8.76,0.84,11.26,34.6,1.49,35.49,111,Moderate,,,
2018,46.53,127.08,10.21,0.76,10.92,45.16,1.49,35.49,130,Moderate,,,
2018,28.44,61.6,12.27,0.88,10.69,26.96,1.55,30.85,109,Moderate,,,
2018,33.82,70.35,13.24,0.84,11.13,29.2,1.81,30.57,96,Satisfactory,,,
2018,37.76,78.42,8.28,0.78,10.64,28.01,1.19,31.22,92,Satisfactory,,,
2018,37.32,83.03,13.87,0.96,9.51,23.59,1.61,31.08,95,Satisfactory,,,
2018,34.26,84.78,11.89,0.87,10.2,31.96,1.53,34.04,105,Moderate,,,
2018,37.76,97.11,12.45,0.82,11.04,32.43,1.48,35.18,114,Moderate,,,
2018,35.04,83.54,10.58,0.8,11.14,31.96,1.31,33.83,106,Moderate,,,
2018,37.26,80.33,12.22,0.89,10.4,24.18,1.87,31.2,90,Satisfactory,,,
2018,50.21,95.93,17.99,0.97,11.2,32.23,2.32,31.3,114,Moderate,,,
2018,25.81,47.63,12.14,0.83,9.85,24.91,1.28,28.69,87,Satisfactory,,,
2018,32.39,69.73,14.28,0.81,10.43,26.11,1.39,30.76,80,Satisfactory,,,
2018,39.3,94.8,12.18,0.83,10.78,34.46,1.5,31.71,101,Satisfactory,,,
2018,34.7,80.13,15.59,0.81,9.99,21.39,1.18,30.87,90,Good,,,
2018,32.22,57.98,16.81,0.89,9.27,18.6,1.26,27.82,90,Good,,,
2018,21.75,35.79,14.04,0.91,9.13,19.82,1.46,27.87,68,Satisfactory,,,
2018,37.69,67.2,13.43,0.73,9.55,24.11,1.36,29,71,Satisfactory,,,
2018,44.03,116.89,18.34,0.74,9.37,26.19,1.24,29.34,100,Satisfactory,,,
2018,39.89,122.86,15.98,0.8,8.96,28.09,1.08,29.3,122,Moderate,,,
2018,50.59,165.4,15.59,0.91,9.12,27.81,1.28,29.74,135,Moderate,,,
2018,55.77,195.09,19.92,0.94,9.71,29.94,1.38,29.23,155,Moderate,,,
2018,71.5,268.29,20.56,0.86,10.22,29.3,1.47,29.3,215,Poor,,,
2018,65.46,248.8,19.1,0.78,9.48,28.1,1.4,29.1,228,Poor,,,
2018,69.75,264.97,19.25,0.76,9.61,29.61,1.23,28.39,215,Poor,,,
2018,63.57,246.89,17.71,0.71,9.86,25.4,1.08,27.82,234,Poor,,,
2018,50.64,131.76,19.28,0.9,9.4,27.42,1.44,27.62,166,Moderate,,,
2018,44.54,110.19,18.64,0.98,10.65,32.06,1.55,28.05,123,Moderate,,,
2018,36.7,76.04,19.04,1.02,9.47,31.12,1.55,27.89,108,Moderate,,,
2018,36.84,91.15,17.18,0.89,9.85,34.11,1.37,29.72,102,Moderate,,,
2018,46.24,115.63,27.59,1.11,9.66,31.83,1.81,31.14,111,Moderate,,,
2018,32.72,98.26,18.61,0.7,8.84,27.66,1.28,29.92,106,Moderate,,,
2018,25.7,83.58,14.86,0.66,9.09,23.92,0.97,29.93,92,Satisfactory,,,
2018,32.75,106.03,16.15,0.84,9.26,27.7,1.11,29.15,102,Moderate,,,
2018,46.85,126.7,14.03,1.09,9.86,32.47,1.57,30.3,122,Moderate,,,
2018,43,117.21,9.88,0.84,8.85,34.04,1.41,30.62,128,Moderate,,,
2018,36.49,88.06,18.67,1.21,10.43,31.87,1.88,29.58,109,Moderate,,,
2018,32.98,80.82,18.25,0.98,9.26,30.62,1.88,29.5,109,Moderate,,,
2018,32.11,77.4,12.87,0.88,10.05,30.9,1.61,30.42,90,Satisfactory,,,
2018,47.01,96,18.92,1.07,11.4,32.1,1.63,29.83,100,Satisfactory,,,
2018,61.1,125.39,23.17,1.18,10.88,39.36,1.66,29.44,138,Moderate,,,
2018,30.98,77.56,11.76,1.02,11.99,31.02,1.09,29.3,105,Moderate,,,
2018,29.75,74.91,14.93,0.9,11.43,25.33,1.23,28.56,91,Satisfactory,,,
2018,31.19,73.3,15.41,0.82,10.82,18.25,1.16,29.22,86,Satisfactory,,,
2018,23.71,88,17.54,0.8,10.4,19.29,1.15,29.19,89,Satisfactory,,,
2018,21.96,82.69,14.99,0.68,10.9,20.69,1.19,29.87,100,Satisfactory,,,
2018,23.96,77.21,9.89,0.6,10.31,24.77,0.96,29.72,85,Satisfactory,,,
2018,24.78,56.62,10.67,0.78,10.82,26.5,1.31,29.09,82,Satisfactory,,,
2018,29.26,58.76,14.65,0.85,10.84,21.91,1.53,27.73,81,Good,,,
2018,36.06,65.58,15.31,0.9,10.23,21.53,1.6,29.19,88,Good,,,
2018,41.26,95.47,21.4,0.95,9.97,27.06,1.78,29.58,97,Satisfactory,,,
2018,47.53,152.29,13.54,0.82,9.67,23.57,1.47,28.95,127,Moderate,,,
2018,45.19,110.35,19.47,1.02,10.53,19.58,2.24,27.01,132,Moderate,,,
2018,40.9,80.4,20.91,0.87,9.81,23.36,1.95,27.07,116,Moderate,,,
2018,42.06,72.38,17.6,1.06,9.96,26.15,2.11,26.96,89,Satisfactory,,,
2018,55.72,105.56,34.09,1.29,10.8,26.55,2.89,27.56,118,Moderate,,,
2018,39.77,101.8,21.85,1.04,9.62,20.64,2.12,27.69,108,Moderate,,,
2018,49.44,138.52,28.45,0.96,10.13,26.24,2.19,28.08,137,Moderate,,,
2018,42.11,87.03,30.95,1.1,10.75,28.23,2.51,27.76,117,Moderate,,,
2018,35.45,72.63,17.48,0.84,11.38,23.65,1.84,26.63,105,Moderate,,,
2018,29.1,56.92,10.53,0.72,10.98,26.36,1.05,27.18,86,Satisfactory,,,
2018,36.99,83.98,15.56,0.88,11.21,29.46,1.29,27.97,92,Satisfactory,,,
2018,28.33,78.11,19,0.78,9.77,23.21,1.36,27.87,91,Satisfactory,,,
2018,28.55,103.27,17.17,0.71,10.31,22.44,1.44,27.67,96,Satisfactory,,,
2018,27.49,115.88,19.96,0.63,11.24,23.11,1.28,27.28,108,Moderate,,,
2018,31.38,113.92,20.52,0.7,11.21,24.58,1.44,27.17,113,Moderate,,,
2018,37.48,125.81,26.65,0.8,11.74,25.86,2.29,26.9,126,Moderate,,,
2018,43.09,131.43,21.14,0.72,11.14,26.12,1.78,26.6,124,Moderate,,,
2018,55.86,157.59,22.25,0.78,11.12,35.01,1.68,27.28,135,Moderate,,,
2018,54.94,165.11,15,0.75,11.95,38.79,1.71,26.81,154,Moderate,,,
2018,58.63,175.12,26.29,0.89,13.43,40.04,2.12,26.51,157,Moderate,,,
2018,73.3,185.23,28.51,0.98,14.41,49.18,2.75,26.76,173,Moderate,,,
2018,46.73,112.51,11.6,0.75,12.74,30.31,1.98,27.33,155,Moderate,,,
2018,24.29,46.36,10.07,0.73,11.11,23.89,1.7,24.9,76,Satisfactory,,,
2018,30.71,54.77,7.37,0.67,11.59,28.89,1.4,25.69,69,Satisfactory,,,
2018,21.46,35.84,14.91,0.74,11.08,19.54,2.44,25.73,63,Satisfactory,,,
2018,21.45,49.41,20.54,0.81,10.88,22.48,3.12,25.48,63,Satisfactory,,,
2018,42.83,108.67,31.86,1.03,11.59,28.54,2.94,25.15,99,Satisfactory,,,
2018,71.44,171.42,66.23,1.5,12.78,35.24,4.84,24.96,151,Moderate,,,
2018,83.78,214.66,86.96,1.78,12.98,37.24,6.51,25.55,200,Moderate,,,
2018,92.46,230.62,61.52,1.57,13.08,41.92,6,25.76,229,Poor,,,
2018,69.49,155.26,20.83,1,12.38,35.54,2.9,25.22,176,Moderate,,,
2018,65.78,177.08,30.83,1.13,12.7,38.52,3.29,25.53,148,Moderate,,,
2018,76.03,185.21,31.9,1.11,12.25,35.8,3.8,25.76,186,Moderate,,,
2018,63.37,177.17,39.9,1.13,13.36,36.72,3.74,26.14,160,Moderate,,,
2018,97.4,235.14,40.37,1.34,14.42,45.63,4.97,25.68,206,Poor,,,
2018,121.12,270.61,65.84,1.62,17.27,44.88,6.75,25.15,268,Poor,,,
2018,78.87,199.37,44.04,1.23,13.42,32.93,4.74,25.12,237,Poor,,,
2018,81.14,221.03,39.4,1.25,14.33,42.38,4.61,24.98,189,Moderate,,,
2018,118.6,279.23,37.87,1.51,16.13,51.05,5.34,24.6,253,Poor,,,
2018,103.26,263.89,31.79,1.59,19.67,52.46,5.33,24.74,269,Poor,,,
2018,93.36,256.14,23.75,1.51,16.55,43.9,4.55,25.23,263,Poor,,,
2018,70.42,208.39,14.93,1.02,14.54,37.04,3.1,25.3,219,Poor,,,
2018,67.93,172.04,29.52,1.13,16.06,42.01,3.68,24.27,163,Moderate,,,
2018,132.93,264.13,54.11,1.41,17.91,42,5.82,22.01,264,Poor,,,
2018,91.88,217.12,36.38,1.3,16.07,40.16,4.23,21.9,237,Poor,,,
2018,115.96,280.24,50.19,1.61,17.96,44.92,5.51,23.04,253,Poor,,,
2018,139.18,342.5,84.92,2.2,19.19,54.38,7.92,23.76,309,Very Poor,,,
2018,137.29,323.31,67.3,1.93,17.13,44.29,6.99,24.64,332,Very Poor,,,
2018,143.2,337.98,100.87,2.47,18.46,44.65,8.83,24.23,330,Very Poor,,,
2018,137.73,313.84,40.85,1.66,18.35,51.05,6.59,22.65,300,Poor,,,
2018,168.87,328.13,37.49,1.55,19.82,47.64,5.99,23.05,344,Very Poor,,,
2018,141.15,294.36,49.17,1.52,20.59,42.61,5.73,22.56,325,Very Poor,,,
2018,121.65,274.68,49.3,1.55,17.74,41.32,5.75,21.17,296,Poor,,,
2018,119.4,302.16,65.36,1.84,19.49,44.7,7.1,21.51,274,Poor,,,
2018,174.04,384.46,103.62,2.52,20.95,56.09,10.68,22.02,354,Very Poor,,,
2018,168.82,368.33,97.53,2.35,22.51,62.29,9.42,21.9,356,Very Poor,,,
2018,203.12,396.01,114.02,2.72,20.76,53.02,10.6,22.08,394,Very Poor,,,
2018,206.05,408.94,123.46,3.14,19.9,52.9,11.57,21.73,396,Very Poor,,,
2018,205,375.23,81.11,2.45,15.62,52.78,8.94,21.12,403,Severe,,,
2018,231.83,427.06,84.12,2.67,16.66,53.2,9.06,21.65,397,Very Poor,,,
